instance_id,file_path,location_type,location_name
d451401ffd00a60677ee,net/wireless/reg.c,function,reg_copy_regd
d451401ffd00a60677ee,net/wireless/reg.c,function,cfg80211_save_user_regdom
d451401ffd00a60677ee,net/wireless/reg.c,struct,regulatory_request
d451401ffd00a60677ee,net/wireless/reg.c,struct,ieee80211_regdomain
d451401ffd00a60677ee,net/wireless/reg.c,variable,user_alpha2
d451401ffd00a60677ee,net/wireless/reg.c,variable,cfg80211_regdomain
d451401ffd00a60677ee,net/wireless/reg.c,variable,last_request
f31428628ef672716ea8,net/qrtr/qrtr.c,function,qrtr_port_assign
f31428628ef672716ea8,net/qrtr/qrtr.c,function,__qrtr_bind
f31428628ef672716ea8,net/qrtr/qrtr.c,function,qrtr_bind
f31428628ef672716ea8,lib/idr.c,function,idr_alloc
f31428628ef672716ea8,lib/idr.c,function,idr_alloc_u32
f31428628ef672716ea8,include/linux/idr.h,struct,idr
f31428628ef672716ea8,include/linux/idr.h,macro,IDR_RT_MARKER
f31428628ef672716ea8,kernel/panic.c,function,panic
f31428628ef672716ea8,kernel/panic.c,function,__warn
f31428628ef672716ea8,lib/dump_stack.c,function,dump_stack
f31428628ef672716ea8,lib/bug.c,function,report_bug
f31428628ef672716ea8,arch/x86/kernel/traps.c,function,exc_invalid_op
2af3bc9585be7f23f290,fs/bfs/file.c,function,bfs_move_block
2af3bc9585be7f23f290,fs/bfs/file.c,function,bfs_move_blocks
2af3bc9585be7f23f290,fs/bfs/file.c,function,bfs_get_block
2af3bc9585be7f23f290,fs/bfs/file.c,function,bfs_write_begin
2af3bc9585be7f23f290,fs/bfs/file.c,struct,bfs_inode_info
2af3bc9585be7f23f290,fs/buffer.c,function,mark_buffer_dirty
2af3bc9585be7f23f290,fs/buffer.c,function,__block_write_begin_int
2af3bc9585be7f23f290,fs/buffer.c,function,block_write_begin
2af3bc9585be7f23f290,fs/buffer.c,struct,buffer_head
2af3bc9585be7f23f290,include/linux/buffer_head.h,struct,buffer_head
2af3bc9585be7f23f290,include/linux/buffer_head.h,macro,mark_buffer_dirty
a3fcd59df1b372066f5a,mm/gup.c,function,try_grab_compound_head
a3fcd59df1b372066f5a,mm/gup.c,function,try_get_compound_head
a3fcd59df1b372066f5a,mm/gup.c,function,put_compound_head
a3fcd59df1b372066f5a,mm/gup.c,function,hpage_pincount_add
a3fcd59df1b372066f5a,mm/gup.c,function,hpage_pincount_sub
a3fcd59df1b372066f5a,include/linux/mm.h,function,is_zone_movable_page
a3fcd59df1b372066f5a,include/linux/mm.h,function,page_zonenum
a3fcd59df1b372066f5a,include/linux/mm.h,function,is_pinnable_page
a3fcd59df1b372066f5a,mm/hugetlb.c,function,follow_hugetlb_page
a3fcd59df1b372066f5a,include/linux/mm_types.h,struct,page
a3fcd59df1b372066f5a,include/linux/page-flags.h,macro,PageCompound
a3fcd59df1b372066f5a,include/linux/page-flags.h,macro,PageHead
a3fcd59df1b372066f5a,include/linux/page-flags.h,macro,PageTail
a3fcd59df1b372066f5a,fs/io_uring.c,function,io_sqe_buffer_register
a3fcd59df1b372066f5a,fs/io_uring.c,function,pin_user_pages
cbff7a52b6f99059e67f,fs/nilfs2/dat.c,function,nilfs_dat_commit_end
cbff7a52b6f99059e67f,fs/nilfs2/dat.c,function,nilfs_dat_prepare_end
cbff7a52b6f99059e67f,fs/nilfs2/dat.c,function,nilfs_dat_commit_entry
cbff7a52b6f99059e67f,fs/nilfs2/dat.c,function,nilfs_dat_abort_entry
cbff7a52b6f99059e67f,fs/nilfs2/dat.c,struct,nilfs_dat_entry
cbff7a52b6f99059e67f,fs/nilfs2/dat.c,struct,nilfs_palloc_req
cbff7a52b6f99059e67f,fs/nilfs2/direct.c,function,nilfs_direct_propagate
cbff7a52b6f99059e67f,fs/nilfs2/direct.c,function,nilfs_direct_assign
cbff7a52b6f99059e67f,fs/nilfs2/bmap.c,function,nilfs_bmap_propagate
cbff7a52b6f99059e67f,fs/nilfs2/bmap.c,function,nilfs_bmap_assign
cbff7a52b6f99059e67f,fs/nilfs2/segment.c,function,nilfs_segctor_apply_buffers
cbff7a52b6f99059e67f,fs/nilfs2/segment.c,function,nilfs_segctor_scan_file
cbff7a52b6f99059e67f,fs/nilfs2/segment.c,function,nilfs_collect_file_data
cbff7a52b6f99059e67f,fs/nilfs2/dir.c,function,nilfs_check_page
cbff7a52b6f99059e67f,fs/nilfs2/dir.c,function,nilfs_match
cbff7a52b6f99059e67f,fs/nilfs2/dir.c,struct,nilfs_dir_entry
5925509f78293baa7331,drivers/usb/gadget/udc/dummy_hcd.c,function,dummy_hub_control
5925509f78293baa7331,drivers/usb/gadget/udc/dummy_hcd.c,function,handle_control_request
5925509f78293baa7331,drivers/usb/gadget/udc/dummy_hcd.c,function,rh_call_control
5925509f78293baa7331,drivers/usb/gadget/udc/dummy_hcd.c,struct,dummy_hcd
5925509f78293baa7331,drivers/usb/gadget/udc/dummy_hcd.c,struct,dummy
5925509f78293baa7331,drivers/usb/gadget/udc/dummy_hcd.c,struct,usb_ctrlrequest
5925509f78293baa7331,lib/ubsan.c,function,__ubsan_handle_shift_out_of_bounds
5925509f78293baa7331,lib/ubsan.c,function,ubsan_epilogue
5925509f78293baa7331,lib/ubsan.c,struct,shift_out_of_bounds_data
5925509f78293baa7331,lib/ubsan.c,struct,source_location
5925509f78293baa7331,drivers/usb/core/hcd.c,function,usb_hcd_submit_urb
5925509f78293baa7331,drivers/usb/core/hcd.c,function,rh_urb_enqueue
b308f5fd049fbbc6e74f,include/linux/fb.h,function,__fb_pad_aligned_buffer
b308f5fd049fbbc6e74f,include/linux/fb.h,struct,fb_info
b308f5fd049fbbc6e74f,include/linux/fb.h,struct,fb_var_screeninfo
b308f5fd049fbbc6e74f,drivers/video/fbdev/core/bitblit.c,function,bit_putcs_aligned
b308f5fd049fbbc6e74f,drivers/video/fbdev/core/bitblit.c,function,bit_putcs
b308f5fd049fbbc6e74f,drivers/video/fbdev/core/bitblit.c,function,bit_putcs_unaligned
b308f5fd049fbbc6e74f,drivers/video/fbdev/core/bitblit.c,struct,fbcon_ops
b308f5fd049fbbc6e74f,drivers/video/fbdev/core/fbcon.c,function,fbcon_putcs
b308f5fd049fbbc6e74f,drivers/video/fbdev/core/fbcon.c,struct,fbcon_display
348331f63b034f89b622,drivers/input/mouse/bcm5974.c,function,bcm5974_start_traffic
348331f63b034f89b622,drivers/input/mouse/bcm5974.c,function,bcm5974_open
348331f63b034f89b622,drivers/input/mouse/bcm5974.c,function,bcm5974_irq_trackpad
348331f63b034f89b622,drivers/input/mouse/bcm5974.c,function,bcm5974_irq_button
348331f63b034f89b622,drivers/input/mouse/bcm5974.c,struct,bcm5974
348331f63b034f89b622,drivers/input/mouse/bcm5974.c,struct,bcm5974_config
348331f63b034f89b622,drivers/usb/core/urb.c,function,usb_submit_urb
348331f63b034f89b622,drivers/usb/core/urb.c,function,usb_pipe_type_check
348331f63b034f89b622,drivers/usb/core/urb.c,function,usb_urb_ep_type_check
348331f63b034f89b622,drivers/usb/core/urb.c,struct,urb
348331f63b034f89b622,include/linux/usb.h,macro,USB_ENDPOINT_XFERTYPE_MASK
348331f63b034f89b622,include/linux/usb.h,macro,USB_ENDPOINT_DIR_MASK
9b658439133becd38da1,block/genhd.c,function,device_add_disk
9b658439133becd38da1,block/genhd.c,function,set_capacity_and_notify
9b658439133becd38da1,block/genhd.c,function,disk_uevent
9b658439133becd38da1,block/genhd.c,struct,gendisk
9b658439133becd38da1,drivers/block/nbd.c,function,nbd_dev_add
9b658439133becd38da1,drivers/block/nbd.c,function,nbd_genl_connect
9b658439133becd38da1,drivers/block/nbd.c,function,nbd_start_device
9b658439133becd38da1,drivers/block/nbd.c,struct,nbd_device
9b658439133becd38da1,drivers/block/nbd.c,struct,nbd_config
9b658439133becd38da1,include/linux/genhd.h,function,add_disk
9b658439133becd38da1,include/linux/genhd.h,function,get_capacity
9b658439133becd38da1,include/linux/genhd.h,struct,gendisk
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_collect_dat_data
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_apply_buffers
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_scan_file
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_collect_blocks
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_do_construct
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_construct
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_thread_construct
0d5b462a6f07447991b3,fs/nilfs2/segment.c,function,nilfs_segctor_thread
0d5b462a6f07447991b3,fs/nilfs2/btree.c,function,nilfs_btree_propagate
0d5b462a6f07447991b3,fs/nilfs2/btree.c,function,nilfs_btree_propagate_p
0d5b462a6f07447991b3,mm/page-writeback.c,function,account_page_dirtied
0d5b462a6f07447991b3,mm/page-writeback.c,function,__set_page_dirty
0d5b462a6f07447991b3,include/linux/backing-dev.h,function,inode_to_wb
0d5b462a6f07447991b3,fs/buffer.c,function,mark_buffer_dirty
dcf33a7aae997956fe06,fs/gfs2/ops_fstype.c,function,gfs2_read_sb
dcf33a7aae997956fe06,fs/gfs2/ops_fstype.c,function,init_sb
dcf33a7aae997956fe06,fs/gfs2/ops_fstype.c,struct,gfs2_sb
dcf33a7aae997956fe06,fs/gfs2/ops_fstype.c,struct,gfs2_sb_host
dcf33a7aae997956fe06,fs/gfs2/ops_fstype.c,variable,sdp->sd_sb.sb_bsize_shift
dcf33a7aae997956fe06,fs/gfs2/incore.h,struct,gfs2_sbd
dcf33a7aae997956fe06,fs/gfs2/incore.h,struct,gfs2_sb_host
dcf33a7aae997956fe06,lib/ubsan.c,function,__ubsan_handle_shift_out_of_bounds
dcf33a7aae997956fe06,lib/ubsan.c,function,ubsan_epilogue
dcf33a7aae997956fe06,fs/gfs2/meta_io.c,function,gfs2_meta_read
dcf33a7aae997956fe06,fs/gfs2/meta_io.c,function,gfs2_meta_wait
a7e701c8385bd8543074,net/xfrm/xfrm_compat.c,function,xfrm_xlate64_attr
a7e701c8385bd8543074,net/xfrm/xfrm_compat.c,function,xfrm_xlate64
a7e701c8385bd8543074,net/xfrm/xfrm_compat.c,function,xfrm_alloc_compat
a7e701c8385bd8543074,net/xfrm/xfrm_compat.c,struct,compat_xfrm_usersa_info
a7e701c8385bd8543074,net/xfrm/xfrm_compat.c,struct,compat_xfrm_userspi_info
a7e701c8385bd8543074,net/xfrm/xfrm_user.c,function,xfrm_alloc_userspi
a7e701c8385bd8543074,net/xfrm/xfrm_user.c,function,xfrm_user_rcv_msg
a7e701c8385bd8543074,include/uapi/linux/xfrm.h,struct,xfrm_usersa_info
a7e701c8385bd8543074,include/uapi/linux/xfrm.h,struct,xfrm_userspi_info
a7e701c8385bd8543074,include/uapi/linux/xfrm.h,struct,xfrm_user_acquire
e2787430e752a92b8750,fs/hfsplus/inode.c,function,hfsplus_cat_read_inode
e2787430e752a92b8750,fs/hfsplus/inode.c,function,hfsplus_inode_read_fork
e2787430e752a92b8750,fs/hfsplus/inode.c,function,hfsplus_inode_write_fork
e2787430e752a92b8750,fs/hfsplus/inode.c,struct,hfsplus_inode_info
e2787430e752a92b8750,fs/hfsplus/super.c,function,hfsplus_iget
e2787430e752a92b8750,fs/hfsplus/super.c,function,hfsplus_fill_super
e2787430e752a92b8750,fs/hfsplus/super.c,struct,hfsplus_sb_info
e2787430e752a92b8750,fs/hfsplus/catalog.c,function,hfsplus_find_cat
e2787430e752a92b8750,fs/hfsplus/catalog.c,function,hfsplus_cat_build_record
e2787430e752a92b8750,fs/hfsplus/catalog.c,struct,hfs_find_data
e2787430e752a92b8750,fs/hfsplus/hfsplus_fs.h,struct,hfsplus_fork_raw
e2787430e752a92b8750,fs/hfsplus/hfsplus_fs.h,struct,hfsplus_cat_file
e2787430e752a92b8750,fs/hfsplus/hfsplus_fs.h,macro,HFSPLUS_I
e2787430e752a92b8750,fs/hfsplus/hfsplus_fs.h,macro,HFSPLUS_SB
1f4ba1e5520762c523c6,fs/io_uring.c,function,io_file_data_ref_zero
1f4ba1e5520762c523c6,fs/io_uring.c,function,io_sqe_files_register
1f4ba1e5520762c523c6,fs/io_uring.c,struct,fixed_file_data
1f4ba1e5520762c523c6,fs/io_uring.c,struct,fixed_file_ref_node
1f4ba1e5520762c523c6,fs/io_uring.c,variable,file_data->lock
1f4ba1e5520762c523c6,kernel/locking/lockdep.c,function,lock_acquire
1f4ba1e5520762c523c6,kernel/locking/lockdep.c,function,mark_lock
1f4ba1e5520762c523c6,kernel/locking/lockdep.c,function,mark_usage
1f4ba1e5520762c523c6,kernel/locking/lockdep.c,function,print_usage_bug
1f4ba1e5520762c523c6,kernel/locking/spinlock.c,function,_raw_spin_lock
1f4ba1e5520762c523c6,kernel/locking/spinlock.c,function,_raw_spin_unlock_irqrestore
1f4ba1e5520762c523c6,include/linux/spinlock.h,macro,spin_lock
1f4ba1e5520762c523c6,include/linux/spinlock.h,macro,spin_unlock
1f4ba1e5520762c523c6,include/linux/spinlock_api_smp.h,function,__raw_spin_lock
1f4ba1e5520762c523c6,include/linux/spinlock_api_smp.h,function,__raw_spin_unlock_irqrestore
8357fbef0d7bb602de45,drivers/hid/uhid.c,function,uhid_dev_destroy
8357fbef0d7bb602de45,drivers/hid/uhid.c,function,uhid_char_release
8357fbef0d7bb602de45,drivers/hid/uhid.c,struct,uhid_device
8357fbef0d7bb602de45,kernel/sched/wait.c,function,__wake_up_common
8357fbef0d7bb602de45,kernel/sched/wait.c,function,__wake_up_common_lock
8357fbef0d7bb602de45,kernel/sched/wait.c,function,__wake_up
8357fbef0d7bb602de45,kernel/sched/wait.c,struct,wait_queue_head
8357fbef0d7bb602de45,kernel/locking/lockdep.c,function,register_lock_class
8357fbef0d7bb602de45,kernel/locking/lockdep.c,function,__lock_acquire
8357fbef0d7bb602de45,kernel/locking/lockdep.c,function,lock_acquire
8357fbef0d7bb602de45,kernel/locking/lockdep.c,struct,held_lock
8357fbef0d7bb602de45,include/linux/wait.h,struct,wait_queue_entry
28a246747e0a465127f3,drivers/net/ieee802154/atusb.c,function,atusb_alloc_urbs
28a246747e0a465127f3,drivers/net/ieee802154/atusb.c,function,atusb_free_urbs
28a246747e0a465127f3,drivers/net/ieee802154/atusb.c,function,atusb_probe
28a246747e0a465127f3,drivers/net/ieee802154/atusb.c,function,atusb_disconnect
28a246747e0a465127f3,drivers/net/ieee802154/atusb.c,struct,atusb
28a246747e0a465127f3,drivers/usb/core/urb.c,function,usb_alloc_urb
28a246747e0a465127f3,drivers/usb/core/urb.c,function,usb_free_urb
28a246747e0a465127f3,drivers/usb/core/urb.c,struct,urb
28a246747e0a465127f3,mm/slab.h,function,kmalloc
28a246747e0a465127f3,mm/slab.h,function,kfree
28a246747e0a465127f3,mm/slub.c,function,kmem_cache_alloc
28a246747e0a465127f3,mm/slub.c,function,kmem_cache_free
28a246747e0a465127f3,drivers/base/dd.c,function,really_probe
f3e749d4c662818ae439,mm/util.c,function,kvmalloc_node
f3e749d4c662818ae439,mm/util.c,function,kvfree
f3e749d4c662818ae439,mm/util.c,function,kvfree_sensitive
f3e749d4c662818ae439,mm/util.c,function,kvrealloc
f3e749d4c662818ae439,include/linux/mm.h,macro,GFP_KERNEL
f3e749d4c662818ae439,include/linux/mm.h,macro,GFP_NOWAIT
f3e749d4c662818ae439,include/linux/mm.h,macro,__GFP_NOWARN
f3e749d4c662818ae439,include/linux/mm.h,macro,__GFP_RETRY_MAYFAIL
f3e749d4c662818ae439,mm/vmalloc.c,function,__vmalloc_node_range
f3e749d4c662818ae439,mm/vmalloc.c,function,__get_vm_area_node
f3e749d4c662818ae439,mm/vmalloc.c,function,alloc_vmap_area
f3e749d4c662818ae439,mm/vmalloc.c,function,free_vmap_area
f3e749d4c662818ae439,mm/vmalloc.c,function,purge_vmap_area_lazy
f3e749d4c662818ae439,kernel/bpf/verifier.c,function,check_btf_line
f3e749d4c662818ae439,kernel/bpf/verifier.c,function,check_btf_info
f3e749d4c662818ae439,kernel/bpf/verifier.c,function,bpf_check
f3e749d4c662818ae439,kernel/bpf/syscall.c,function,bpf_prog_load
deb631beeb93bdb2df4c,fs/ntfs3/file.c,function,ntfs_sparse_cluster
deb631beeb93bdb2df4c,fs/ntfs3/file.c,function,ntfs_fallocate
deb631beeb93bdb2df4c,fs/ntfs3/file.c,function,ntfs_zero_range
deb631beeb93bdb2df4c,fs/ntfs3/file.c,function,ntfs_extend_initialized_size
deb631beeb93bdb2df4c,fs/ntfs3/attrib.c,function,attr_set_size
deb631beeb93bdb2df4c,fs/ntfs3/attrib.c,function,attr_data_get_block
deb631beeb93bdb2df4c,fs/ntfs3/attrib.c,function,run_deallocate_ex
deb631beeb93bdb2df4c,fs/ntfs3/ntfs_fs.h,struct,ntfs_inode
deb631beeb93bdb2df4c,fs/ntfs3/ntfs_fs.h,struct,ntfs_sb_info
deb631beeb93bdb2df4c,fs/ntfs3/run.c,function,run_lookup_entry
deb631beeb93bdb2df4c,fs/ntfs3/run.c,function,run_add_entry
deb631beeb93bdb2df4c,mm/filemap.c,function,filemap_write_and_wait_range
28207acc70bbf3d85b74,fs/ntfs3/record.c,function,mi_enum_attr
28207acc70bbf3d85b74,fs/ntfs3/record.c,function,mi_find_attr
28207acc70bbf3d85b74,fs/ntfs3/record.c,function,mi_remove_attr
28207acc70bbf3d85b74,fs/ntfs3/record.c,function,mi_insert_attr
28207acc70bbf3d85b74,fs/ntfs3/record.c,struct,mft_inode
28207acc70bbf3d85b74,fs/ntfs3/record.c,struct,ATTRIB
28207acc70bbf3d85b74,fs/ntfs3/frecord.c,function,ni_enum_attr_ex
28207acc70bbf3d85b74,fs/ntfs3/frecord.c,function,ni_find_attr
28207acc70bbf3d85b74,fs/ntfs3/frecord.c,function,ni_load_mi
28207acc70bbf3d85b74,fs/ntfs3/frecord.c,struct,ntfs_inode
28207acc70bbf3d85b74,fs/ntfs3/ntfs_fs.h,struct,MFT_REC
28207acc70bbf3d85b74,fs/ntfs3/ntfs_fs.h,struct,NTFS_RECORD_HEADER
28207acc70bbf3d85b74,fs/ntfs3/ntfs_fs.h,macro,NTFS_TIME_GRAN
28207acc70bbf3d85b74,fs/ntfs3/inode.c,function,ntfs_read_mft
28207acc70bbf3d85b74,fs/ntfs3/inode.c,function,ntfs_iget5
298c5d8fb4a128bc27b0,fs/ext4/xattr.c,function,ext4_xattr_inode_iget
298c5d8fb4a128bc27b0,fs/ext4/xattr.c,function,ext4_xattr_set_entry
298c5d8fb4a128bc27b0,fs/ext4/xattr.c,function,ext4_xattr_inode_lookup_create
298c5d8fb4a128bc27b0,fs/ext4/xattr.c,function,ext4_xattr_inode_write
298c5d8fb4a128bc27b0,fs/ext4/xattr.c,function,ext4_xattr_block_set
298c5d8fb4a128bc27b0,fs/ext4/inode.c,function,ext4_setattr
298c5d8fb4a128bc27b0,fs/ext4/inode.c,function,ext4_expand_extra_isize_ea
298c5d8fb4a128bc27b0,fs/ext4/inode.c,function,__ext4_mark_inode_dirty
298c5d8fb4a128bc27b0,include/linux/fs.h,struct,inode
298c5d8fb4a128bc27b0,include/linux/fs.h,macro,inode_lock
298c5d8fb4a128bc27b0,include/linux/fs.h,macro,inode_unlock
298c5d8fb4a128bc27b0,fs/ext4/ext4.h,struct,ext4_inode_info
e5fd3e65515b48c02a30,drivers/video/fbdev/core/sysfillrect.c,function,bitfill_aligned
e5fd3e65515b48c02a30,drivers/video/fbdev/core/sysfillrect.c,function,sys_fillrect
e5fd3e65515b48c02a30,drivers/video/fbdev/core/bitblit.c,function,bit_clear_margins
e5fd3e65515b48c02a30,drivers/video/fbdev/core/fbcon.c,function,fbcon_clear_margins
e5fd3e65515b48c02a30,drivers/video/fbdev/core/fbcon.c,function,fbcon_switch
e5fd3e65515b48c02a30,drivers/gpu/drm/drm_fb_helper.c,function,drm_fb_helper_sys_fillrect
e5fd3e65515b48c02a30,mm/kasan/report.c,function,kasan_report
e5fd3e65515b48c02a30,mm/kasan/report.c,function,print_address_description
e5fd3e65515b48c02a30,mm/vmalloc.c,function,is_vmalloc_addr
e5fd3e65515b48c02a30,mm/vmalloc.c,function,vmalloc_to_page
46a4ad33f345d1dd346e,net/netfilter/nf_conntrack_proto_dccp.c,function,dccp_timeout_nlattr_to_obj
46a4ad33f345d1dd346e,net/netfilter/nf_conntrack_proto_dccp.c,struct,nfattr
46a4ad33f345d1dd346e,net/netfilter/nf_conntrack_proto_dccp.c,struct,nf_conntrack_l4proto
46a4ad33f345d1dd346e,net/netfilter/nfnetlink_cttimeout.c,function,ctnl_timeout_parse_policy
46a4ad33f345d1dd346e,net/netfilter/nfnetlink_cttimeout.c,function,cttimeout_default_set
46a4ad33f345d1dd346e,net/netfilter/nfnetlink_cttimeout.c,struct,nlattr
46a4ad33f345d1dd346e,net/netfilter/nfnetlink_cttimeout.c,struct,nf_ct_timeout
46a4ad33f345d1dd346e,include/net/netfilter/nf_conntrack_timeout.h,function,nf_ct_timeout_data
46a4ad33f345d1dd346e,include/net/netfilter/nf_conntrack_timeout.h,function,nf_ct_timeout_find
46a4ad33f345d1dd346e,include/net/netfilter/nf_conntrack_timeout.h,struct,nf_conn_timeout
46a4ad33f345d1dd346e,lib/nlattr.c,function,validate_nla
46a4ad33f345d1dd346e,lib/nlattr.c,function,nla_validate_array
e2eae5639e7203360018,kernel/rcu/tree.c,function,rcu_sched_clock_irq
e2eae5639e7203360018,kernel/rcu/tree.c,function,rcu_pending
e2eae5639e7203360018,kernel/rcu/tree.c,function,check_cpu_stall
e2eae5639e7203360018,kernel/rcu/tree.c,function,print_cpu_stall
e2eae5639e7203360018,kernel/rcu/tree.c,function,rcu_dump_cpu_stacks
e2eae5639e7203360018,kernel/rcu/tree.c,function,rcu_gp_set_torture_wait
e2eae5639e7203360018,kernel/rcu/tree.c,struct,rcu_state
e2eae5639e7203360018,kernel/rcu/tree.c,struct,rcu_data
e2eae5639e7203360018,kernel/rcu/tree.c,struct,rcu_node
e2eae5639e7203360018,kernel/rcu/tree_stall.h,function,rcu_jiffies_till_stall_check
e2eae5639e7203360018,kernel/rcu/tree_stall.h,function,rcu_cpu_stall_reset
e2eae5639e7203360018,kernel/rcu/tree_stall.h,function,record_gp_stall_check_time
e2eae5639e7203360018,kernel/rcu/tree_stall.h,function,print_cpu_stall_info
e2eae5639e7203360018,net/sched/sch_fq_codel.c,function,fq_codel_dequeue
e2eae5639e7203360018,net/sched/sch_fq_codel.c,function,fq_codel_enqueue
e2eae5639e7203360018,net/sched/sch_fq_codel.c,struct,fq_codel_sched_data
e2eae5639e7203360018,net/core/dev.c,function,__dev_queue_xmit
e2eae5639e7203360018,net/core/dev.c,function,dev_hard_start_xmit
e2eae5639e7203360018,net/core/dev.c,function,validate_xmit_skb
e2eae5639e7203360018,kernel/time/tick-sched.c,function,tick_sched_handle
e2eae5639e7203360018,kernel/time/tick-sched.c,function,tick_sched_timer
e2eae5639e7203360018,kernel/time/tick-sched.c,struct,tick_sched
e2eae5639e7203360018,kernel/softirq.c,function,__do_softirq
e2eae5639e7203360018,kernel/softirq.c,function,raise_softirq
e2eae5639e7203360018,kernel/softirq.c,struct,softirq_action
e2eae5639e7203360018,include/linux/list.h,function,list_move_tail
e2eae5639e7203360018,include/linux/list.h,function,__list_del_entry
05139c4039d0679e19ff,fs/unicode/utf8-core.c,function,utf8_casefold
05139c4039d0679e19ff,fs/unicode/utf8-core.c,function,utf8_validate
05139c4039d0679e19ff,fs/unicode/utf8-core.c,struct,unicode_map
05139c4039d0679e19ff,fs/unicode/utf8-core.c,struct,utf8cursor
05139c4039d0679e19ff,fs/f2fs/dir.c,function,f2fs_init_casefolded_name
05139c4039d0679e19ff,fs/f2fs/dir.c,function,__f2fs_setup_filename
05139c4039d0679e19ff,fs/f2fs/dir.c,function,f2fs_setup_filename
05139c4039d0679e19ff,fs/f2fs/dir.c,function,f2fs_prepare_lookup
05139c4039d0679e19ff,fs/f2fs/dir.c,struct,f2fs_filename
05139c4039d0679e19ff,fs/f2fs/namei.c,function,f2fs_lookup
05139c4039d0679e19ff,fs/f2fs/f2fs.h,macro,F2FS_I
05139c4039d0679e19ff,fs/f2fs/f2fs.h,macro,F2FS_SB
05139c4039d0679e19ff,fs/f2fs/f2fs.h,macro,F2FS_I_SB
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,handle_page_fault
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,do_kern_addr_fault
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,do_user_addr_fault
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,__bad_area
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,__bad_area_nosemaphore
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,bad_area
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,bad_area_nosemaphore
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,spurious_kernel_fault
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,vmalloc_fault
a84b8783366ecb1c65d0,arch/x86/mm/fault.c,function,kmmio_fault
a84b8783366ecb1c65d0,mm/memory.c,function,handle_mm_fault
a84b8783366ecb1c65d0,mm/memory.c,function,__handle_mm_fault
a84b8783366ecb1c65d0,mm/memory.c,function,handle_pte_fault
a84b8783366ecb1c65d0,mm/memory.c,function,do_anonymous_page
a84b8783366ecb1c65d0,mm/memory.c,function,do_swap_page
a84b8783366ecb1c65d0,mm/memory.c,function,do_wp_page
a84b8783366ecb1c65d0,mm/memory.c,function,vm_normal_page
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pte_present
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pte_none
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pte_access_permitted
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pte_write
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pte_dirty
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pmd_present
a84b8783366ecb1c65d0,arch/x86/include/asm/pgtable.h,function,pmd_none
a84b8783366ecb1c65d0,mm/vmalloc.c,function,vmalloc_fault
a84b8783366ecb1c65d0,mm/vmalloc.c,function,is_vmalloc_addr
a84b8783366ecb1c65d0,mm/vmalloc.c,function,vmalloc_to_page
0c601d7fbb8122d39093,drivers/hid/uhid.c,function,uhid_dev_destroy
0c601d7fbb8122d39093,drivers/hid/uhid.c,function,uhid_char_release
0c601d7fbb8122d39093,drivers/hid/uhid.c,struct,uhid_device
0c601d7fbb8122d39093,kernel/sched/wait.c,function,__wake_up_common
0c601d7fbb8122d39093,kernel/sched/wait.c,function,__wake_up_common_lock
0c601d7fbb8122d39093,kernel/sched/wait.c,struct,wait_queue_head
0c601d7fbb8122d39093,kernel/locking/lockdep.c,function,register_lock_class
0c601d7fbb8122d39093,kernel/locking/lockdep.c,function,assign_lock_key
0c601d7fbb8122d39093,kernel/locking/lockdep.c,function,lock_acquire
0c601d7fbb8122d39093,kernel/locking/lockdep.c,struct,lock_class_key
0c601d7fbb8122d39093,kernel/locking/lockdep.c,struct,held_lock
b33c1cb0a30ebdc8a5f9,net/sched/sch_generic.c,function,qdisc_put
b33c1cb0a30ebdc8a5f9,net/sched/sch_generic.c,function,qdisc_destroy
b33c1cb0a30ebdc8a5f9,net/sched/sch_generic.c,function,qdisc_free
b33c1cb0a30ebdc8a5f9,net/sched/sch_generic.c,function,qdisc_free_cb
b33c1cb0a30ebdc8a5f9,net/sched/sch_generic.c,function,qdisc_alloc
